date,country,metric,point_forecast,lo_80,hi_80,lo_95,hi_95,population
2021-12-28,US: New Jersey,active_cases,78581.83413442163,70426.15877564336,86737.5094931999,66108.80503237892,91054.86323646434,8.88219e6
2021-12-29,US: New Jersey,active_cases,79676.30739381586,70750.76863094566,88601.84615668606,66025.87381925443,93326.7409683773,8.88219e6
2021-12-30,US: New Jersey,active_cases,80725.42828485076,71023.35650425089,90427.50006545063,65887.38994394535,95563.46662575616,8.88219e6
2021-12-31,US: New Jersey,active_cases,81731.07610178791,71247.07802093445,92215.07418264137,65697.18468070588,97764.96752286995,8.88219e6
2022-01-01,US: New Jersey,active_cases,82695.05226540507,71424.88544193501,93965.21908887514,65458.81950845578,99931.28502235436,8.88219e6
2022-01-02,US: New Jersey,active_cases,83619.08354988818,71559.54235677341,95678.62474300295,65175.606873600234,102062.56022617612,8.88219e6
2022-01-03,US: New Jersey,active_cases,84504.82517600848,71653.63773438748,97356.01261762949,64850.63004149828,104159.02031051868,8.88219e6
2022-01-04,US: New Jersey,active_cases,85353.86377612593,71709.59900946094,98998.12854279092,64486.7615406978,106220.96601155406,8.88219e6
2022-01-05,US: New Jersey,active_cases,86167.72023632968,71729.70411029129,100605.73636236807,64086.680053433556,108248.76041922581,8.88219e6
2022-01-06,US: New Jersey,active_cases,86947.85242080723,71716.09244317225,102179.61239844222,63652.88577259692,110242.81906901754,8.88219e6
2021-12-18,US: New Mexico,cases,335356.0972747136,334737.7728676581,335974.42168176913,334410.45169854374,336301.7428508835,2.096829e6
2021-12-19,US: New Mexico,cases,336228.8121234587,335347.336130351,337110.28811656643,334880.71092630277,337576.91332061467,2.096829e6
2021-12-20,US: New Mexico,cases,337084.07267275045,335945.2429271581,338222.9024183428,335342.382875871,338825.76246962993,2.096829e6
2021-12-21,US: New Mexico,cases,337922.2280086274,336523.53512025886,339320.920896996,335783.1118307546,340061.34418650024,2.096829e6
2021-12-22,US: New Mexico,cases,338743.6202354066,337079.7403880471,340407.5000827661,336198.93560225976,341288.3048685535,2.096829e6
2021-12-23,US: New Mexico,cases,339548.58461531746,337613.18665602413,341483.9825746108,336588.64886403515,342508.5203665998,2.096829e6
2021-12-24,US: New Mexico,cases,340337.4497053441,338123.9321448217,342550.9672658665,336952.16672929213,343722.73268139607,2.096829e6
2021-12-25,US: New Mexico,cases,341110.53749132983,338612.36328403675,343608.7116986229,337289.90974209004,344931.1652405696,2.096829e6
2021-12-26,US: New Mexico,cases,341868.16351940035,339079.019353109,344657.3076856917,337602.53561913094,346133.79141966975,2.096829e6
2021-12-27,US: New Mexico,cases,342610.63702475786,339524.5084133475,345696.76563616825,337890.8106107091,347330.46343880665,2.096829e6
2021-12-28,US: New Mexico,cases,343338.2610578996,339949.46445021726,346727.057665582,338155.5438886795,348520.9782271198,2.096829e6
2021-12-29,US: New Mexico,cases,344051.3326083122,340354.52469266695,347748.14052395744,338397.55279388215,349705.11242274224,2.096829e6
2021-12-30,US: New Mexico,cases,344750.1427256914,340740.3174169149,348759.96803446783,338617.6441194731,350882.64133190963,2.096829e6
2021-12-31,US: New Mexico,cases,345434.9766387384,341107.45544260915,349762.4978348677,338816.60410127236,352053.3491762045,2.096829e6
2022-01-01,US: New Mexico,cases,346106.11387157964,341456.53281891026,350755.694924249,338995.19328793604,353217.03445522324,2.096829e6
2022-01-02,US: New Mexico,cases,346763.82835785806,341788.12333609286,351739.53337962326,339154.1442042511,354373.512511465,2.096829e6
2022-01-03,US: New Mexico,cases,347408.388552543,342102.7800928991,352713.9970121869,339294.16063027125,355522.6164748148,2.096829e6
2022-01-04,US: New Mexico,cases,348040.0575415038,342401.035673574,353679.0794094336,339415.9178140638,356664.1972689438,2.096829e6
2022-01-05,US: New Mexico,cases,348659.09314889146,342683.4026707775,354634.7836270054,339520.06321459054,357798.1230831924,2.096829e6
2022-01-06,US: New Mexico,cases,349265.74804237334,342950.37439611956,355581.1216886271,339607.2175326699,358924.2785520768,2.096829e6
2021-12-18,US: New Mexico,deaths,5524.177439116478,5514.616098217936,5533.73878001502,5509.554630086481,5538.8002481464755,2.096829e6
2021-12-19,US: New Mexico,deaths,5532.190364638202,5517.624074699875,5546.7566545765285,5509.913146588566,5554.467582687837,2.096829e6
2021-12-20,US: New Mexico,deaths,5540.043031611361,5520.920690044075,5559.165373178646,5510.797933887941,5569.28812933478,2.096829e6
2021-12-21,US: New Mexico,deaths,5547.738645207688,5524.1795840084615,5571.297706406915,5511.708170350878,5583.769120064498,2.096829e6
2021-12-22,US: New Mexico,deaths,5555.280346495469,5527.294490016617,5583.266202974321,5512.4796724923535,5598.081020498584,2.096829e6
2021-12-23,US: New Mexico,deaths,5562.671213721606,5530.222298465095,5595.1201289781175,5513.044880337879,5612.297547105334,2.096829e6
2021-12-24,US: New Mexico,deaths,5569.914263568051,5532.944825022273,5606.883702113829,5513.374386417186,5626.454140718916,2.096829e6
2021-12-25,US: New Mexico,deaths,5577.012452383099,5535.455454855104,5618.569449911094,5513.456509219877,5640.568395546321,2.096829e6
2021-12-26,US: New Mexico,deaths,5583.968677388069,5537.7534755136885,5630.18387926245,5513.288625451538,5654.648729324601,2.096829e6
2021-12-27,US: New Mexico,deaths,5590.785777859838,5539.841356334695,5641.7301993849815,5512.8730086143205,5668.698547105356,2.096829e6
2021-12-28,US: New Mexico,deaths,5597.466536289732,5541.723326923776,5653.2097456556885,5512.214654369926,5682.718418209538,2.096829e6
2021-12-29,US: New Mexico,deaths,5604.013679519237,5543.404588063256,5664.6227709752175,5511.320073125852,5696.707285912621,2.096829e6
2021-12-30,US: New Mexico,deaths,5610.429879852996,5544.8908540340435,5675.968905671949,5510.196589487969,5710.663170218024,2.096829e6
2021-12-31,US: New Mexico,deaths,5616.717756149548,5546.188078712115,5687.247433586981,5508.8519227838415,5724.583589515255,2.096829e6
2022-01-01,US: New Mexico,deaths,5622.879874890247,5547.302288188685,5698.457461591809,5507.293930511515,5738.465819268979,2.096829e6
2022-01-02,US: New Mexico,deaths,5628.91875122681,5548.239477345357,5709.598025108263,5505.530449610329,5752.307052843291,2.096829e6
2022-01-03,US: New Mexico,deaths,5634.836850007904,5549.005545915338,5720.66815410047,5503.569198131528,5766.104501884281,2.096829e6
2022-01-04,US: New Mexico,deaths,5640.6365867852155,5549.6062594663,5731.666914104131,5501.417715034122,5779.855458536309,2.096829e6
2022-01-05,US: New Mexico,deaths,5646.320328799381,5550.04722637992,5742.593431218842,5499.083324456217,5793.557333142545,2.096829e6
2022-01-06,US: New Mexico,deaths,5651.890395946217,5550.333885223993,5753.4469066684405,5496.573115890827,5807.207676001607,2.096829e6
2021-12-18,US: New Mexico,recovered,313968.2646743553,313390.3517179682,314546.1776307424,313084.4230786123,314852.10627009824,2.096829e6
2021-12-19,US: New Mexico,recovered,315374.63793171465,314536.1156984794,316213.1601649499,314092.22884138767,316657.04702204163,2.096829e6
2021-12-20,US: New Mexico,recovered,316752.8837216875,315660.92154450295,317844.845898872,315082.87168526027,318422.8957581147,2.096829e6
2021-12-21,US: New Mexico,recovered,318103.56459366623,316756.0644117512,319451.06477558124,316042.7409040691,320164.38828326337,2.096829e6
2021-12-22,US: New Mexico,recovered,319427.23184605467,317819.032688894,321035.4310032153,316967.70348001266,321886.7602120967,2.096829e6
2021-12-23,US: New Mexico,recovered,320724.42575128766,318849.2726394875,322599.5788630878,317856.62654332945,323592.2249592459,2.096829e6
2021-12-24,US: New Mexico,recovered,321995.67577635037,319847.00804861856,324144.3435040822,318709.57206088403,325281.7794918167,2.096829e6
2021-12-25,US: New Mexico,recovered,323241.50079888763,320812.8063696823,325670.19522809295,319527.13320052053,326955.86839725473,2.096829e6
2021-12-26,US: New Mexico,recovered,324462.4093189904,321747.3922043818,327177.42643359903,320310.1489612253,328614.66967675555,2.096829e6
2021-12-27,US: New Mexico,recovered,325658.899666747,322651.55879995524,328666.2405335388,321059.568709945,330258.230623549,2.096829e6
2021-12-28,US: New Mexico,recovered,326831.4602056433,323526.12329240795,330136.7971188787,321776.3836243439,331886.53678694274,2.096829e6
2021-12-29,US: New Mexico,recovered,327980.5695318946,324371.9031840657,331589.23587972345,322461.59061280545,333499.5484509837,2.096829e6
2021-12-30,US: New Mexico,recovered,329106.696669791,325189.70377952553,333023.6895600565,323116.1729959681,335097.22034361394,2.096829e6
2021-12-31,US: New Mexico,recovered,330210.30126313644,325980.3115377197,334440.2909885532,323741.0902382424,336679.51228803047,2.096829e6
2022-01-01,US: New Mexico,recovered,331291.8337628576,326744.49072327605,335839.17680243915,324337.2727271951,338246.3947985201,2.096829e6
2022-01-02,US: New Mexico,recovered,332351.7356108622,327482.9819378652,337220.4892838592,324905.61943010904,339797.85179161537,2.096829e6
2022-01-03,US: New Mexico,recovered,333390.43942021905,328196.5017344061,338584.377106032,325446.9972085803,341333.8816318578,2.096829e6
2022-01-04,US: New Mexico,recovered,334408.36915173475,328885.7428540508,339930.99544941867,325962.24108748126,342854.49721598823,2.096829e6
2022-01-05,US: New Mexico,recovered,335405.9402869993,329551.37481484486,341260.5057591537,326452.15506363363,344359.7255103649,2.096829e6
2022-01-06,US: New Mexico,recovered,336383.55999797006,330194.0446899744,342573.0753059657,326917.51320626284,345849.6067896773,2.096829e6
2021-12-18,US: New Mexico,active_cases,15720.457822940585,15182.758411056227,16258.157234824943,14898.11753626327,16542.7981096179,2.096829e6
2021-12-19,US: New Mexico,active_cases,15054.916921964796,14275.226566928457,15834.607277001134,13862.48342490526,16247.350419024331,2.096829e6
2021-12-20,US: New Mexico,active_cases,14464.629644056871,13435.85586382763,15493.403424286113,12891.255921375974,16038.003366737768,2.096829e6
2021-12-21,US: New Mexico,active_cases,13941.086958777756,12658.665184810145,15223.508732745368,11979.792105301953,15902.38181225356,2.096829e6
2021-12-22,US: New Mexico,active_cases,13476.741963438008,11938.496462416171,15014.987464459844,11124.198482206823,15829.285444669193,2.096829e6
2021-12-23,US: New Mexico,active_cases,13064.901093992723,11270.575048095336,14859.22713989011,10320.71621604241,15809.085971943035,2.096829e6
2021-12-24,US: New Mexico,active_cases,12699.627636869864,10650.440287564885,14748.814986174842,9565.666031114186,15833.589242625541,2.096829e6
2021-12-25,US: New Mexico,active_cases,12375.65615084858,10073.939971738342,14677.372329958816,8855.485027830115,15895.827273867044,2.096829e6
2021-12-26,US: New Mexico,active_cases,12088.316565373209,9537.230577091002,14639.402553655415,8186.7672302334195,15989.865900512998,2.096829e6
2021-12-27,US: New Mexico,active_cases,11833.466861175062,9036.772471070199,14630.161251279926,7556.291890036548,16110.641832313577,2.096829e6
2021-12-28,US: New Mexico,active_cases,11607.433362788706,8569.319560834432,14645.54716474298,6961.039262966431,16253.827462610981,2.096829e6
2021-12-29,US: New Mexico,active_cases,11406.957782275378,8131.9048994861005,14682.010665064656,6398.196628756528,16415.718935794226,2.096829e6
2021-12-30,US: New Mexico,active_cases,11229.150250785244,7721.823832501004,14736.476669069483,5865.157379424083,16593.143122146404,2.096829e6
2021-12-31,US: New Mexico,active_cases,11071.447660905413,7336.615925778966,14806.27939603186,5359.515432837515,16783.37988897331,2.096829e6
2022-01-01,US: New Mexico,active_cases,10931.576719295797,6974.046560085281,14889.106878506314,4879.05664259684,16984.096795994756,2.096829e6
2022-01-02,US: New Mexico,active_cases,10807.521177014165,6632.088790800284,14982.953563228046,4421.74840213277,17193.29395189556,2.096829e6
2022-01-03,US: New Mexico,active_cases,10697.492765153298,6308.905861180031,15086.079669126564,3985.728286791078,17409.257243515516,2.096829e6
2022-01-04,US: New Mexico,active_cases,10599.905416825557,6002.834607439429,15196.976226211686,3569.292320154471,17630.518513496645,2.096829e6
2022-01-05,US: New Mexico,active_cases,10513.35240390302,5712.369889347032,15314.334918459008,3170.8832657707853,17855.821542035254,2.096829e6
2022-01-06,US: New Mexico,active_cases,10436.586058937795,5436.150107998202,15437.02200987739,2789.079213065338,18084.09290481025,2.096829e6
2021-12-18,US: New York,cases,2.913003181508417e6,2.9110312131789145e6,2.914975149837919e6,2.9099873162023374e6,2.916019046814496e6,1.9453561e7
2021-12-19,US: New York,cases,2.926267386444133e6,2.9228407446883153e6,2.9296940281999502e6,2.921026790115518e6,2.9315079827727475e6,1.9453561e7
2021-12-20,US: New York,cases,2.9392663071660725e6,2.934284364049264e6,2.944248250282881e6,2.9316470826693806e6,2.9468855316627645e6,1.9453561e7
2021-12-21,US: New York,cases,2.952005249360813e6,2.9453491660984387e6,2.958661332623187e6,2.9418256484589875e6,2.962184850262638e6,1.9453561e7
2021-12-22,US: New York,cases,2.964489412601152e6,2.956045507316291e6,2.972933317886013e6,2.951575573866803e6,2.9774032513355007e6,1.9453561e7
2021-12-23,US: New York,cases,2.976723892468389e6,2.9663873743042615e6,2.9870604106325167e6,2.960915552116025e6,2.9925322328207535e6,1.9453561e7
2021-12-24,US: New York,cases,2.988713682632152e6,2.9763887663019197e6,3.0010385989623843e6,2.969864349706981e6,3.007563015557323e6,1.9453561e7
2021-12-25,US: New York,cases,3.0004636768886326e6,2.986062883578403e6,3.0148644701988623e6,2.9784395640899716e6,3.0224877896872936e6,1.9453561e7
2021-12-26,US: New York,cases,3.0119786711580562e6,2.995421994888845e6,3.0285353474272676e6,2.986657419899974e6,3.0372999224161385e6,1.9453561e7
2021-12-27,US: New York,cases,3.0232633654422034e6,3.004477486922299e6,3.0420492439621077e6,2.994532843544467e6,3.05199388733994e6,1.9453561e7
2021-12-28,US: New York,cases,3.034322365742777e6,3.013239956992547e6,3.055404774493007e6,3.002079603946264e6,3.06656512753929e6,1.9453561e7
2021-12-29,US: New York,cases,3.0451601859414065e6,3.0217193074599113e6,3.0686010644229017e6,3.0093104559540018e6,3.0810099159288113e6,1.9453561e7
2021-12-30,US: New York,cases,3.055781249642049e6,3.0299248301109937e6,3.081637669173104e6,3.0162372684145044e6,3.0953252308695936e6,1.9453561e7
2021-12-31,US: New York,cases,3.066189891976545e6,3.0378652783232545e6,3.0945145056298357e6,3.0228711335831834e6,3.109508650369907e6,1.9453561e7
2022-01-01,US: New York,cases,3.0763903613740597e6,3.0455489278703877e6,3.1072317948777317e6,3.0292224591811453e6,3.123558263566974e6,1.9453561e7
2022-01-02,US: New York,cases,3.086386821295139e6,3.052983628010249e6,3.1197900145800286e6,3.0353010456094816e6,3.137472596980796e6,1.9453561e7
2022-01-03,US: New York,cases,3.0961833519310807e6,3.06017684452222e6,3.1321898593399413e6,3.0411161508696456e6,3.1512505529925157e6,1.9453561e7
2022-01-04,US: New York,cases,3.1057839518693225e6,3.0671356961537255e6,3.1444322075849194e6,3.0466765454219864e6,3.1648913583166585e6,1.9453561e7
2022-01-05,US: New York,cases,3.115192539725518e6,3.073866985684889e6,3.156518093766147e6,3.0519905588310724e6,3.1783945206199633e6,1.9453561e7
2022-01-06,US: New York,cases,3.1244129557429734e6,3.080377226589609e6,3.168448684896338e6,3.057066119693596e6,3.191759791792351e6,1.9453561e7
2021-12-18,US: New York,deaths,58469.97493173032,58411.137550180465,58528.81231328018,58379.9909218139,58559.95894164674,1.9453561e7
2021-12-19,US: New York,deaths,58523.71449061212,58416.62849230186,58630.800488922374,58359.940589054415,58687.48839216982,1.9453561e7
2021-12-20,US: New York,deaths,58576.37919845775,58410.71235905294,58742.04603786256,58323.01363175265,58829.744765162846,1.9453561e7
2021-12-21,US: New York,deaths,58627.99055348517,58395.86322262755,58860.11788434279,58272.98243634007,58982.99867063027,1.9453561e7
2021-12-22,US: New York,deaths,58678.56962392404,58373.4259858037,58983.71326204439,58211.89270127268,59145.24654657541,1.9453561e7
2021-12-23,US: New York,deaths,58728.13705661595,58344.31514109732,59111.958972134584,58141.13209238418,59315.14202084773,1.9453561e7
2021-12-24,US: New York,deaths,58776.71308544268,58309.22220030437,59244.20397058099,58061.74747453302,59491.67869635234,1.9453561e7
2021-12-25,US: New York,deaths,58824.317539585805,58268.701612979356,59379.933466192255,57974.57630820374,59674.05877096787,1.9453561e7
2021-12-26,US: New York,deaths,58870.96985162121,58223.21458084087,59518.72512240155,57880.31365357275,59861.62604966966,1.9453561e7
2021-12-27,US: New York,deaths,58916.689065451596,58173.15456278128,59660.22356812191,57779.55117285543,60053.826958047764,1.9453561e7
2021-12-28,US: New York,deaths,58961.49384408041,58118.86350047718,59804.12418768364,57672.80194112048,60250.18574704034,1.9453561e7
2021-12-29,US: New York,deaths,59005.402477230244,58060.64281124324,59950.16214321725,57560.51725437639,60450.287700084096,1.9453561e7
2021-12-30,US: New York,deaths,59048.432888808864,57998.76119266287,60098.10458495486,57443.0985617715,60653.76721584623,1.9453561e7
2021-12-31,US: New York,deaths,59090.6026442259,57933.46036821329,60247.74492023852,57320.90624889619,60860.29903955561,1.9453561e7
2022-01-01,US: New York,deaths,59131.92895756325,57864.9594415073,60398.8984736192,57194.26629322516,61069.59162190134,1.9453561e7
2022-01-02,US: New York,deaths,59172.42869860198,57793.458275548786,60551.39912165517,57063.47542852292,61281.38196868104,1.9453561e7
2022-01-03,US: New York,deaths,59212.11839970876,57719.14016813321,60705.0966312843,56928.80523287034,61495.43156654717,1.9453561e7
2022-01-04,US: New York,deaths,59251.01426258449,57642.174006297886,60859.85451887109,56790.505420039444,61711.523105129534,1.9453561e7
2022-01-05,US: New York,deaths,59289.13216487802,57562.71602692419,61015.548302831856,56648.80652860109,61929.45780115495,1.9453561e7
2022-01-06,US: New York,deaths,59326.48766666755,57480.911274074984,61172.06405926011,56503.92214729915,62149.05318603595,1.9453561e7
2021-12-18,US: New York,recovered,2.7006599616930694e6,2.6987615847692555e6,2.7025583386168834e6,2.6977566447296385e6,2.7035632786565004e6,1.9453561e7
2021-12-19,US: New York,recovered,2.70923042446295e6,2.705959095354625e6,2.7125017535712747e6,2.704227358331023e6,2.714233490594877e6,1.9453561e7
2021-12-20,US: New York,recovered,2.717629477612835e6,2.712900568725071e6,2.722358386500599e6,2.7103972355748406e6,2.724861719650829e6,1.9453561e7
2021-12-21,US: New York,recovered,2.7258605493424158e6,2.7195685773078403e6,2.732152521376991e6,2.716237808509307e6,2.7354832901755245e6,1.9453561e7
2021-12-22,US: New York,recovered,2.7339269992872453e6,2.725969652138484e6,2.7418843464360065e6,2.7217572870077193e6,2.7460967115667714e6,1.9453561e7
2021-12-23,US: New York,recovered,2.741832119890022e6,2.7321144871650888e6,2.7515497526149554e6,2.726970283138441e6,2.7566939566416033e6,1.9453561e7
2021-12-24,US: New York,recovered,2.7495791377444495e6,2.7380141533105997e6,2.7611441221782994e6,2.731892020361483e6,2.767266255127416e6,1.9453561e7
2021-12-25,US: New York,recovered,2.7571712149122204e6,2.7436791819323488e6,2.770663247892092e6,2.736536931103642e6,2.7778054987207986e6,1.9453561e7
2021-12-26,US: New York,recovered,2.76461145021366e6,2.7491193672009767e6,2.7801035332263433e6,2.740918353839921e6,2.788304546587399e6,1.9453561e7
2021-12-27,US: New York,recovered,2.771902880492554e6,2.754343773530865e6,2.789461987454243e6,2.745048543787833e6,2.7987572171972753e6,1.9453561e7
2021-12-28,US: New York,recovered,2.779048481855684e6,2.7593607999160727e6,2.798736163795295e6,2.748938770644556e6,2.809158193066812e6,1.9453561e7
2021-12-29,US: New York,recovered,2.7860511708875685e6,2.7641782544237473e6,2.8079240873513897e6,2.7525994318717252e6,2.8195029099034118e6,1.9453561e7
2021-12-30,US: New York,recovered,2.7929138058409127e6,2.7688034240570995e6,2.817024187624726e6,2.756040158911456e6,2.8297874527703696e6,1.9453561e7
2021-12-31,US: New York,recovered,2.799639187803245e6,2.77324313600966e6,2.82603523959683e6,2.759269910249052e6,2.840008465357438e6,1.9453561e7
2022-01-01,US: New York,recovered,2.8062300618402245e6,2.777503810044028e6,2.834956313636421e6,2.7622970509141693e6,2.85016307276628e6,1.9453561e7
2022-01-02,US: New York,recovered,2.8126891181160808e6,2.7815915029139337e6,2.843786733318228e6,2.7651294198253667e6,2.860248816406795e6,1.9453561e7
2022-01-03,US: New York,recovered,2.819018992991644e6,2.785511946016253e6,2.852526039967035e6,2.767774386792634e6,2.870263599190654e6,1.9453561e7
2022-01-04,US: New York,recovered,2.8252222701004148e6,2.7892705774046932e6,2.8611739627961363e6,2.7702389009084604e6,2.880205639292369e6,1.9453561e7
2022-01-05,US: New York,recovered,2.831301481403115e6,2.792872569144538e6,2.8697303936616923e6,2.7725295318250633e6,2.890073430981167e6,1.9453561e7
2022-01-06,US: New York,recovered,2.837259108221145e6,2.796322850822392e6,2.878195365619898e6,2.7746525051623583e6,2.8998657112799315e6,1.9453561e7
2021-12-18,US: New York,active_cases,153096.27814474076,150723.6657098953,155468.89057958624,149467.68055522986,156724.87573425166,1.9453561e7
2021-12-19,US: New York,active_cases,156934.41650268814,153059.41053338355,160809.42247199273,151008.10628317914,162860.72672219714,1.9453561e7
2021-12-20,US: New York,active_cases,160585.6613815728,155176.6401864778,165994.6825766678,152313.2773285013,168858.0454346443,1.9453561e7
2021-12-21,US: New York,active_cases,164059.11333204163,157055.2260215024,171063.00064258085,153347.59204058236,174770.6346235009,1.9453561e7
2021-12-22,US: New York,active_cases,167363.42976449663,158704.152977265,176022.70655172825,154120.20874129466,180606.6507876986,1.9453561e7
2021-12-23,US: New York,active_cases,170506.84652727013,160138.07250135578,180875.62055318448,154649.1750913257,186364.51796321454,1.9453561e7
2021-12-24,US: New York,active_cases,173497.19843407715,161372.34552206495,185622.05134608934,154953.83610336142,192040.56076479287,1.9453561e7
2021-12-25,US: New York,active_cases,176341.93879190815,162421.69495563937,190262.18262817693,155052.76299233086,197631.11459148544,1.9453561e7
2021-12-26,US: New York,active_cases,179048.1579780351,163299.83963623297,194796.47631983724,154963.18348550503,203133.13247056518,1.9453561e7
2021-12-27,US: New York,active_cases,181622.60111243263,164019.43925543537,199225.7629694299,154700.88825955786,208544.3139653074,1.9453561e7
2021-12-28,US: New York,active_cases,184071.68486966225,164592.14259120997,203551.22714811453,154280.2958006884,213863.0739386361,1.9453561e7
2021-12-29,US: New York,active_cases,186401.51347212214,165028.66708221182,207774.35986203246,153714.56563672246,219088.46130752182,1.9453561e7
2021-12-30,US: New York,active_cases,188617.89390452538,165338.8834704226,211896.90433862817,153015.71973279424,224220.06807625652,1.9453561e7
2021-12-31,US: New York,active_cases,190726.35038752726,165531.89600994907,215920.80476510545,152194.757498242,229257.94327681253,1.9453561e7
2022-01-01,US: New York,active_cases,192732.13814657746,165616.11522695373,219848.1610662012,151261.7597745294,234202.51651862552,1.9453561e7
2022-01-02,US: New York,active_cases,194640.25651031418,165599.32276105124,223681.19025957712,150225.98106773294,239054.53195289543,1.9453561e7
2022-01-03,US: New York,active_cases,196455.46137114818,165488.72877917992,227422.19396311644,149095.93075924617,243814.9919830502,1.9453561e7
2022-01-04,US: New York,active_cases,198182.27703909384,165291.02276125617,231073.5313169315,147879.44450069664,248485.10957749104,1.9453561e7
2022-01-05,US: New York,active_cases,199825.00751839217,165012.41849845322,234637.59653833113,146583.74706339077,253066.26797339358,1.9453561e7
2022-01-06,US: New York,active_cases,201387.74723503276,164658.69408359806,238116.80038646745,145215.50781954118,257559.98665052434,1.9453561e7
2021-12-18,US: North Carolina,cases,1.5868668111917435e6,1.5838730408196275e6,1.5898605815638595e6,1.582288234515559e6,1.591445387867928e6,1.0488084e7
2021-12-19,US: North Carolina,cases,1.590098972465269e6,1.5868083904023238e6,1.5933895545282143e6,1.585066461480192e6,1.5951314834503462e6,1.0488084e7
2021-12-20,US: North Carolina,cases,1.593266490492401e6,1.5895472658444932e6,1.5969857151403087e6,1.587578427244462e6,1.5989545537403398e6,1.0488084e7
2021-12-21,US: North Carolina,cases,1.5963706581384859e6,1.5921026062134996e6,1.6006387100634722e6,1.589843236002674e6,1.6028980802742976e6,1.0488084e7
2021-12-22,US: North Carolina,cases,1.5994127424115548e6,1.5944930716347212e6,1.6043324131883883e6,1.5918887552403554e6,1.6069367295827542e6,1.0488084e7
2021-12-23,US: North Carolina,cases,1.6023939849794696e6,1.5967368501430517e6,1.6080511198158874e6,1.593742143857217e6,1.6110458261017222e6,1.0488084e7
2021-12-24,US: North Carolina,cases,1.6053156026767273e6,1.5988493522737888e6,1.611781853079666e6,1.5954263260798927e6,1.615204879273562e6,1.0488084e7
2021-12-25,US: North Carolina,cases,1.6081787880011275e6,1.6008430002410319e6,1.6155145757612232e6,1.5969596687752013e6,1.6193979072270538e6,1.0488084e7
2021-12-26,US: North Carolina,cases,1.610984709600505e6,1.6027277244104524e6,1.6192416947905575e6,1.5983567404820668e6,1.6236126787189431e6,1.0488084e7
2021-12-27,US: North Carolina,cases,1.613734512749731e6,1.604511550542329e6,1.6229574749571332e6,1.599629209269726e6,1.6278398162297362e6,1.0488084e7
2021-12-28,US: North Carolina,cases,1.6164293198181724e6,1.6062010886464315e6,1.6266575509899133e6,1.6007865901293026e6,1.6320720495070422e6,1.0488084e7
2021-12-29,US: North Carolina,cases,1.6190702307278002e6,1.6078018979682238e6,1.6303385634873766e6,1.6018368029295225e6,1.6363036585260779e6,1.0488084e7
2021-12-30,US: North Carolina,cases,1.62165832340214e6,1.6093187492188534e6,1.6339978975854267e6,1.6027865732252172e6,1.640530073579063e6,1.0488084e7
2021-12-31,US: North Carolina,cases,1.6241946542062392e6,1.6107558112489004e6,1.637633497163578e6,1.6036417175172807e6,1.6447475908951976e6,1.0488084e7
2022-01-01,US: North Carolina,cases,1.626680258377838e6,1.612116784551317e6,1.6412437322043588e6,1.6044073471995485e6,1.6489531695561274e6,1.0488084e7
2022-01-02,US: North Carolina,cases,1.6291161504499144e6,1.6134049978416364e6,1.6448273030581924e6,1.605088016041798e6,1.6531442848580307e6,1.0488084e7
2022-01-03,US: North Carolina,cases,1.6315033246647809e6,1.6146234789716422e6,1.6483831703579195e6,1.6056878284236395e6,1.6573188209059222e6,1.0488084e7
2022-01-04,US: North Carolina,cases,1.6338427553798968e6,1.6157750078528796e6,1.651910502906914e6,1.6062105200592154e6,1.6614749907005783e6,1.0488084e7
2022-01-05,US: North Carolina,cases,1.6361353974655666e6,1.6168621566187497e6,1.6554086383123836e6,1.6066595192092946e6,1.6656112757218387e6,1.0488084e7
2022-01-06,US: North Carolina,cases,1.6383821866946819e6,1.6178873206088084e6,1.6588770527805553e6,1.607037993861354e6,1.6697263795280098e6,1.0488084e7
2021-12-18,US: North Carolina,deaths,19119.44123462242,19085.693531151548,19153.18893809329,19067.828576074622,19171.053893170218,1.0488084e7
2021-12-19,US: North Carolina,deaths,19139.474567800014,19088.50277490258,19190.44636069745,19061.519937652964,19217.429197947065,1.0488084e7
2021-12-20,US: North Carolina,deaths,19159.10723417848,19092.699528858433,19225.514939498524,19057.54541316199,19260.669055194965,1.0488084e7
2021-12-21,US: North Carolina,deaths,19178.347247096506,19097.079629021366,19259.614865171647,19054.059150683508,19302.635343509504,1.0488084e7
2021-12-22,US: North Carolina,deaths,19197.202459625965,19101.237223451593,19293.167695800337,19050.43629607349,19343.96862317844,1.0488084e7
2021-12-23,US: North Carolina,deaths,19215.68056777723,19104.99815287061,19326.362982683855,19046.40642167862,19384.954713875843,1.0488084e7
2021-12-24,US: North Carolina,deaths,19233.78911364042,19108.281030928487,19359.297196352356,19041.841065276458,19425.737162004385,1.0488084e7
2021-12-25,US: North Carolina,deaths,19251.535488463793,19111.04835219673,19392.022624730856,19036.678954573483,19466.392022354103,1.0488084e7
2021-12-26,US: North Carolina,deaths,19268.926935670595,19113.285557326137,19424.568314015054,19030.893988529933,19506.959882811258,1.0488084e7
2021-12-27,US: North Carolina,deaths,19285.970553815565,19114.990871252452,19456.950236378678,19024.479694671412,19547.461412959718,1.0488084e7
2021-12-28,US: North Carolina,deaths,19302.67329948229,19116.169922335353,19489.176676629224,19017.44099823833,19587.905600726248,1.0488084e7
